"","STATE","ST_CASE","DAY","MONTH","HOUR","MINUTE","AGE","SEX","PER_TYP","INJ_SEV","YEAR"
"37",1,10019,13,1,16,35,2,2,2,2,2016
"38",1,10019,13,1,16,35,6,1,2,4,2016
"39",1,10019,13,1,16,35,5,2,2,2,2016
"40",1,10020,10,1,1,20,24,1,1,0,2016
"41",1,10020,10,1,1,20,22,1,2,2,2016
"42",1,10020,10,1,1,20,25,2,2,2,2016
"43",1,10020,10,1,1,20,18,1,2,2,2016
"44",1,10020,10,1,1,20,47,1,1,4,2016
"45",1,10020,10,1,1,20,48,2,2,4,2016
"46",1,10020,10,1,1,20,40,1,2,4,2016
"47",1,10020,10,1,1,20,44,1,2,4,2016
"48",1,10021,13,1,7,30,63,1,1,4,2016
"49",1,10021,13,1,7,30,61,1,1,3,2016
"50",1,10021,13,1,7,30,61,2,2,3,2016
"51",1,10022,14,1,10,35,31,1,1,4,2016
"52",1,10022,14,1,10,35,49,1,1,3,2016
"53",1,10023,14,1,4,35,32,1,1,4,2016
"54",1,10023,14,1,4,35,22,2,2,4,2016
"55",1,10024,14,1,13,45,66,2,1,3,2016
"56",1,10024,14,1,13,45,68,1,2,2,2016
"57",1,10024,14,1,13,45,84,1,2,3,2016
"58",1,10025,15,1,21,45,51,1,1,4,2016
"59",1,10025,15,1,21,45,18,1,1,3,2016
"60",1,10025,15,1,21,45,18,2,2,3,2016
"61",1,10025,15,1,21,45,18,2,2,3,2016
"62",1,10026,15,1,12,43,19,1,1,3,2016
"63",1,10026,15,1,12,43,63,2,2,4,2016
"64",1,10026,15,1,12,43,62,1,1,3,2016
"65",1,10026,15,1,12,43,61,2,2,2,2016
"66",1,10026,15,1,12,43,65,1,1,2,2016
"67",1,10027,15,1,20,9,36,1,1,4,2016
"68",1,10028,15,1,14,35,44,1,1,4,2016
"69",1,10028,15,1,14,35,22,1,2,4,2016
"70",1,10029,14,1,11,54,46,1,1,4,2016
"71",1,10029,14,1,11,54,47,1,1,1,2016
"72",1,10030,10,1,4,23,22,1,1,3,2016
"73",1,10030,10,1,4,23,25,2,2,3,2016
"74",1,10030,10,1,4,23,25,1,2,4,2016
"75",1,10031,21,1,14,24,48,1,1,2,2016
"76",1,10031,21,1,14,24,16,1,2,2,2016
"77",1,10031,21,1,14,24,26,1,1,0,2016
"78",1,10031,21,1,14,24,54,2,1,4,2016
"79",1,10032,21,1,7,30,32,2,1,3,2016
"80",1,10032,21,1,7,30,4,2,2,3,2016
"81",1,10032,21,1,7,30,2,2,2,3,2016
"82",1,10032,21,1,7,30,41,1,1,4,2016
"83",1,10033,21,1,7,48,61,1,1,1,2016
"84",1,10033,21,1,7,48,79,1,1,3,2016
"85",1,10033,21,1,7,48,77,2,2,4,2016
"86",1,10034,22,1,16,40,30,1,1,4,2016
"87",1,10034,22,1,16,40,25,1,1,0,2016
"88",1,10034,22,1,16,40,25,2,2,0,2016
"89",1,10034,22,1,16,40,0,1,2,0,2016
"90",1,10035,22,1,14,44,85,1,1,0,2016
"91",1,10035,22,1,14,44,90,2,2,3,2016
"92",1,10035,22,1,14,44,19,1,1,4,2016
"93",1,10036,23,1,18,54,43,1,1,0,2016
"94",1,10037,25,1,13,30,59,1,1,4,2016
"95",1,10038,26,1,12,15,29,1,1,4,2016
"96",1,10038,26,1,12,15,42,1,1,2,2016
"97",1,10039,27,1,15,25,34,2,1,0,2016
"98",1,10039,27,1,15,25,12,1,2,0,2016
"99",1,10039,27,1,15,25,8,2,2,0,2016
"100",1,10039,27,1,15,25,13,1,2,0,2016
"101",1,10040,27,1,16,39,81,1,1,4,2016
"102",1,10040,27,1,16,39,20,1,1,2,2016
"103",1,10040,27,1,16,39,18,1,2,3,2016
"104",1,10041,28,1,7,41,16,2,1,3,2016
"105",1,10041,28,1,7,41,15,2,2,4,2016
"106",1,10041,28,1,7,41,37,2,1,0,2016
"107",1,10041,28,1,7,41,5,1,2,0,2016
"108",1,10041,28,1,7,41,13,2,2,0,2016
"109",1,10041,28,1,7,41,7,2,2,0,2016
"110",1,10041,28,1,7,41,11,1,2,0,2016
"111",1,10041,28,1,7,41,48,2,1,2,2016
"112",1,10041,28,1,7,41,47,1,2,3,2016
"113",1,10042,30,1,19,35,27,1,1,3,2016
"114",1,10042,30,1,19,35,25,2,1,3,2016
"115",1,10042,30,1,19,35,46,1,2,4,2016
"116",1,10043,31,1,3,45,25,1,1,4,2016
"117",1,10044,2,2,14,5,74,2,1,3,2016
"118",1,10044,2,2,14,5,80,1,2,4,2016
"119",1,10045,7,2,17,15,38,1,1,4,2016
"120",1,10046,7,2,6,15,22,2,1,2,2016
"121",1,10046,7,2,6,15,2,1,2,4,2016
"122",1,10046,7,2,6,15,69,1,3,0,2016
"123",1,10047,13,2,0,53,34,1,1,4,2016
"124",1,10047,13,2,0,53,49,1,1,3,2016
"125",1,10047,13,2,0,53,39,2,2,3,2016
"126",1,10048,12,2,14,22,41,1,1,0,2016
"127",1,10048,12,2,14,22,31,2,1,4,2016
"128",1,10048,12,2,14,22,22,2,1,1,2016
"129",1,10048,12,2,14,22,26,1,2,1,2016
"130",1,10049,14,2,11,47,81,2,1,4,2016
"131",1,10049,14,2,11,47,30,1,1,3,2016
"132",1,10049,14,2,11,47,24,2,2,2,2016
"133",1,10049,14,2,11,47,23,1,2,2,2016
"134",1,10049,14,2,11,47,23,2,2,0,2016
"135",1,10050,12,2,5,40,31,1,1,4,2016
"136",1,10050,12,2,5,40,59,1,1,0,2016
"137",1,10051,27,1,18,27,17,2,1,0,2016
"138",1,10051,27,1,18,27,32,1,1,4,2016
"139",1,10051,27,1,18,27,998,1,2,3,2016
"140",1,10052,30,1,1,25,39,2,1,0,2016
"141",1,10052,30,1,1,25,36,1,2,0,2016
"142",1,10052,30,1,1,25,20,1,2,0,2016
"143",1,10053,31,1,18,45,40,1,1,4,2016
"144",1,10054,1,2,22,25,43,1,1,4,2016
"145",1,10054,1,2,22,25,18,2,1,0,2016
"146",1,10055,3,2,18,40,31,2,1,3,2016
"147",1,10055,3,2,18,40,998,2,2,2,2016
"148",1,10055,3,2,18,40,35,2,1,4,2016
"149",1,10056,3,2,0,30,28,1,1,4,2016
"150",1,10057,4,2,21,50,19,1,1,0,2016
"151",1,10057,4,2,21,50,19,2,2,1,2016
"152",1,10057,4,2,21,50,38,1,1,4,2016
"153",1,10058,6,2,18,15,32,1,1,4,2016
"154",1,10059,6,2,16,22,64,2,1,2,2016
"155",1,10059,6,2,16,22,23,1,1,0,2016
"156",1,10059,6,2,16,22,35,1,1,4,2016
"157",1,10060,7,2,15,23,44,1,1,4,2016
"158",1,10060,7,2,15,23,32,1,1,3,2016
"159",1,10060,7,2,15,23,55,1,2,4,2016
"160",1,10061,8,2,16,10,77,1,1,4,2016
"161",1,10061,8,2,16,10,28,2,1,0,2016
"162",1,10061,8,2,16,10,998,2,2,0,2016
"163",1,10061,8,2,16,10,998,1,2,0,2016
"164",1,10061,8,2,16,10,25,1,1,0,2016
"165",1,10062,9,2,16,17,71,2,1,4,2016
"166",1,10063,22,3,20,28,43,1,1,4,2016
"167",1,10063,22,3,20,28,22,1,1,0,2016
"168",1,10063,22,3,20,28,30,2,1,0,2016
"169",1,10063,22,3,20,28,52,1,1,0,2016
"170",1,10064,27,2,21,2,41,1,1,0,2016
"171",1,10064,27,2,21,2,27,1,1,3,2016
"172",1,10064,27,2,21,2,24,1,2,4,2016
"173",1,10065,11,2,1,5,19,1,1,2,2016
"174",1,10065,11,2,1,5,50,1,1,2,2016
"175",1,10065,11,2,1,5,52,1,2,2,2016
"176",1,10066,7,2,19,25,53,1,1,4,2016
"177",1,10067,9,2,14,10,83,1,1,4,2016
"178",1,10068,10,2,16,30,70,2,1,4,2016
"179",1,10069,16,2,13,30,86,1,1,4,2016
"180",1,10069,16,2,13,30,28,1,2,2,2016
"181",1,10070,16,2,0,30,18,1,1,4,2016
"182",1,10071,20,2,2,10,39,2,1,4,2016
"183",1,10072,3,3,10,10,16,2,1,2,2016
"184",1,10072,3,3,10,10,16,2,2,2,2016
"185",1,10072,3,3,10,10,17,1,2,2,2016
"186",1,10072,3,3,10,10,17,1,2,4,2016
"187",1,10072,3,3,10,10,17,2,2,2,2016
"188",1,10073,26,2,22,25,55,1,1,0,2016
"189",1,10074,10,3,16,8,27,1,1,4,2016
"190",1,10075,17,2,7,40,32,2,1,2,2016
"191",1,10075,17,2,7,40,8,1,2,1,2016
"192",1,10075,17,2,7,40,5,1,2,4,2016
"193",1,10075,17,2,7,40,2,2,2,3,2016
"194",1,10076,11,3,23,55,18,1,1,0,2016
"195",1,10076,11,3,23,55,25,1,1,4,2016
"196",1,10076,11,3,23,55,17,1,1,0,2016
"197",1,10076,11,3,23,55,998,1,2,0,2016
"198",1,10077,16,2,22,15,26,1,1,3,2016
"199",1,10077,16,2,22,15,73,1,1,4,2016
"200",1,10077,16,2,22,15,55,2,2,4,2016
"201",1,10078,17,2,4,25,50,2,1,4,2016
"202",1,10079,17,2,23,0,22,1,1,4,2016
"203",1,10080,18,2,21,20,22,1,1,4,2016
"204",1,10080,18,2,21,20,18,2,2,4,2016
"205",1,10081,18,2,11,39,87,1,1,4,2016
"206",1,10081,18,2,11,39,84,2,2,4,2016
"207",1,10081,18,2,11,39,77,2,2,4,2016
"208",1,10081,18,2,11,39,63,1,1,0,2016
"209",1,10082,20,2,3,45,19,2,1,4,2016
"210",1,10082,20,2,3,45,19,2,2,3,2016
"211",1,10082,20,2,3,45,24,1,1,4,2016
"212",1,10082,20,2,3,45,22,1,2,0,2016
"213",1,10082,20,2,3,45,25,1,2,3,2016
"214",1,10082,20,2,3,45,22,1,2,3,2016
"215",1,10082,20,2,3,45,22,1,2,0,2016
"216",1,10083,20,2,20,48,21,1,1,0,2016
"217",1,10084,20,2,16,40,49,1,1,4,2016
"218",1,10085,21,2,18,33,56,1,1,0,2016
"219",1,10086,22,2,19,42,37,2,1,4,2016
"220",1,10086,22,2,19,42,33,1,2,4,2016
"221",1,10086,22,2,19,42,53,1,1,0,2016
"222",1,10086,22,2,19,42,46,1,1,3,2016
"223",1,10087,22,2,15,40,53,2,1,4,2016
"224",1,10088,23,2,11,47,55,1,1,4,2016
"225",1,10088,23,2,11,47,49,1,1,0,2016
"226",1,10089,23,2,13,31,80,1,1,4,2016
"227",1,10090,24,2,20,12,19,2,1,4,2016
"228",1,10091,25,2,0,30,58,2,1,0,2016
"229",1,10092,25,2,3,55,44,1,1,4,2016
"230",1,10093,25,2,6,40,44,1,1,3,2016
"231",1,10093,25,2,6,40,35,2,2,4,2016
"232",1,10093,25,2,6,40,31,1,1,3,2016
"233",1,10094,26,2,23,0,28,1,1,4,2016
"234",1,10095,26,2,11,50,19,2,1,4,2016
"235",1,10096,26,2,22,0,17,1,1,4,2016
"236",1,10096,26,2,22,0,16,1,2,3,2016
"237",1,10097,27,2,3,0,41,1,1,4,2016
"238",1,10098,28,2,18,20,39,1,1,1,2016
"239",1,10098,28,2,18,20,48,2,2,4,2016
"240",1,10098,28,2,18,20,56,2,1,1,2016
"241",1,10099,29,2,0,26,33,1,1,4,2016
"242",1,10100,29,2,20,50,30,1,1,4,2016
"243",1,10101,1,3,14,0,41,1,1,4,2016
"244",1,10102,1,3,9,20,63,2,1,3,2016
"245",1,10103,1,3,17,20,51,1,1,4,2016
"246",1,10104,1,3,23,20,41,2,1,4,2016
"247",1,10104,1,3,23,20,47,2,2,3,2016
"248",1,10105,3,3,18,29,51,1,1,4,2016
"249",1,10106,5,3,4,52,34,1,1,4,2016
"250",1,10107,5,3,22,0,47,1,1,4,2016
"251",1,10107,5,3,22,0,47,1,2,2,2016
"252",1,10108,5,3,14,20,60,2,1,4,2016
"253",1,10108,5,3,14,20,46,1,1,0,2016
"254",1,10108,5,3,14,20,50,2,2,0,2016
"255",1,10109,5,3,19,30,34,2,1,0,2016
"256",1,10109,5,3,19,30,31,1,2,0,2016
"257",1,10110,5,3,22,42,70,2,1,0,2016
"258",1,10111,7,3,16,30,27,1,1,4,2016
"259",1,10111,7,3,16,30,28,1,2,3,2016
"260",1,10111,7,3,16,30,53,1,1,0,2016
"261",1,10112,7,3,19,23,22,2,1,0,2016
"262",1,10112,7,3,19,23,20,2,2,4,2016
"263",1,10112,7,3,19,23,39,1,1,0,2016
"264",1,10113,8,3,23,20,60,1,1,0,2016
"265",1,10114,8,3,16,10,25,1,1,4,2016
"266",1,10115,8,3,11,54,71,2,1,0,2016
"267",1,10116,9,3,14,13,69,1,1,3,2016
"268",1,10116,9,3,14,13,65,2,2,4,2016
"269",1,10116,9,3,14,13,60,1,1,3,2016
"270",1,10117,9,3,17,9,55,1,1,3,2016
"271",1,10117,9,3,17,9,47,2,1,1,2016
"272",1,10117,9,3,17,9,45,2,1,4,2016
"273",1,10118,13,3,4,45,30,1,1,4,2016
"274",1,10119,11,3,11,12,23,1,1,0,2016
"275",1,10119,11,3,11,12,82,1,1,4,2016
"276",1,10120,13,3,3,36,34,1,1,4,2016
"277",1,10121,14,3,5,50,34,2,1,4,2016
"278",1,10121,14,3,5,50,60,2,1,1,2016
"279",1,10122,14,3,17,30,62,1,1,4,2016
"280",1,10123,15,3,21,30,41,2,1,4,2016
"281",1,10124,16,3,18,0,20,1,1,4,2016
"282",1,10124,16,3,18,0,17,1,2,2,2016
"283",1,10124,16,3,18,0,14,2,2,2,2016
"284",1,10125,17,3,9,45,30,1,1,4,2016
"285",1,10126,19,3,3,17,19,2,1,4,2016
"286",1,10126,19,3,3,17,19,2,2,3,2016
"287",1,10127,23,3,20,41,36,1,1,0,2016
"288",1,10128,24,3,6,45,59,1,1,4,2016
"289",1,10129,26,3,10,15,20,2,1,3,2016
"290",1,10129,26,3,10,15,20,2,2,4,2016
"291",1,10129,26,3,10,15,0,1,2,2,2016
"292",1,10130,29,3,11,14,32,2,1,0,2016
"293",1,10131,30,3,14,15,55,2,1,4,2016
"294",1,10131,30,3,14,15,37,1,2,2,2016
"295",1,10132,31,3,12,40,35,1,1,4,2016
"296",1,10133,1,4,20,7,25,1,1,4,2016
"297",1,10133,1,4,20,7,24,1,2,0,2016
"298",1,10134,1,4,12,38,34,2,1,0,2016
"299",1,10134,1,4,12,38,29,2,2,1,2016
"300",1,10134,1,4,12,38,16,1,2,1,2016
"301",1,10134,1,4,12,38,31,1,1,3,2016
"302",1,10134,1,4,12,38,67,2,2,4,2016
"303",1,10134,1,4,12,38,53,1,1,0,2016
"304",1,10135,2,4,13,25,67,1,1,4,2016
"305",1,10135,2,4,13,25,65,2,2,2,2016
"306",1,10136,4,4,2,30,36,1,1,4,2016
"307",1,10136,4,4,2,30,25,1,3,0,2016
"308",1,10137,17,3,7,5,20,1,1,4,2016
"309",1,10138,27,3,7,56,74,1,1,4,2016
"310",1,10138,27,3,7,56,67,2,1,3,2016
"311",1,10139,19,3,3,48,35,1,1,4,2016
"312",1,10140,4,3,7,13,46,2,1,4,2016
"313",1,10141,20,3,13,25,61,1,1,4,2016
"314",1,10142,20,3,4,0,24,1,1,4,2016
"315",1,10143,4,3,18,5,27,1,1,0,2016
"316",1,10143,4,3,18,5,45,1,1,4,2016
"317",1,10144,11,3,22,18,26,1,1,4,2016
"318",1,10144,11,3,22,18,26,2,2,3,2016
"319",1,10144,11,3,22,18,47,1,1,0,2016
"320",1,10145,14,3,8,46,58,2,1,0,2016
"321",1,10145,14,3,8,46,39,1,1,4,2016
"322",1,10146,15,3,23,5,999,9,1,0,2016
"323",1,10147,16,3,6,20,40,1,1,0,2016
"324",1,10148,17,3,12,45,70,2,1,0,2016
"325",1,10148,17,3,12,45,29,1,1,0,2016
"326",1,10149,17,3,20,50,53,1,1,4,2016
"327",1,10150,18,3,12,23,29,1,1,4,2016
"328",1,10150,18,3,12,23,34,1,1,3,2016
"329",1,10151,19,3,15,33,21,2,1,0,2016
"330",1,10151,19,3,15,33,53,1,1,4,2016
"331",1,10152,22,3,6,30,72,1,1,4,2016
"332",1,10152,22,3,6,30,31,1,1,0,2016
"333",1,10153,24,3,21,18,33,1,1,0,2016
"334",1,10154,24,3,7,43,17,2,1,4,2016
"335",1,10155,24,3,8,10,21,1,1,2,2016
"336",1,10155,24,3,8,10,19,2,1,3,2016
"337",1,10155,24,3,8,10,20,1,2,4,2016
"338",1,10156,25,3,21,56,33,1,1,4,2016
"339",1,10156,25,3,21,56,51,1,2,2,2016
"340",1,10157,25,3,17,2,85,2,1,4,2016
"341",1,10158,26,3,19,30,25,1,1,4,2016
"342",1,10159,28,3,7,50,25,2,1,3,2016
"343",1,10159,28,3,7,50,46,1,1,4,2016
"344",1,10159,28,3,7,50,39,1,2,4,2016
"345",1,10159,28,3,7,50,32,2,2,4,2016
"346",1,10159,28,3,7,50,55,2,2,4,2016
"347",1,10160,29,3,5,45,23,2,1,4,2016
"348",1,10161,29,3,5,5,64,1,1,0,2016
"349",1,10162,29,3,13,0,21,2,1,0,2016
"350",1,10162,29,3,13,0,7,2,2,0,2016
"351",1,10162,29,3,13,0,4,1,2,4,2016
"352",1,10163,30,3,17,7,56,1,1,4,2016
"353",1,10163,30,3,17,7,16,1,2,3,2016
"354",1,10164,30,3,7,50,20,1,1,4,2016
"355",1,10164,30,3,7,50,22,2,2,4,2016
"356",1,10164,30,3,7,50,59,1,1,2,2016
"357",1,10164,30,3,7,50,7,1,2,2,2016
"358",1,10164,30,3,7,50,6,2,2,2,2016
"359",1,10165,31,3,5,1,21,1,1,4,2016
"360",1,10166,31,3,18,32,62,2,1,4,2016
"361",1,10167,1,4,8,35,57,1,1,0,2016
"362",1,10167,1,4,8,35,58,1,1,4,2016
"363",1,10168,2,4,21,34,18,1,1,4,2016
"364",1,10168,2,4,21,34,18,1,2,4,2016
"365",1,10168,2,4,21,34,20,2,1,1,2016
"366",1,10168,2,4,21,34,16,2,2,3,2016
"367",1,10169,2,4,22,35,22,1,1,4,2016
"368",1,10170,3,4,3,30,23,1,1,4,2016
"369",1,10171,14,4,4,55,24,2,1,2,2016
"370",1,10171,14,4,4,55,32,1,1,1,2016
"371",1,10172,18,4,5,40,44,2,1,3,2016
"372",1,10172,18,4,5,40,46,1,2,4,2016
"373",1,10172,18,4,5,40,44,1,1,0,2016
"374",1,10173,30,3,19,25,50,1,1,4,2016
"375",1,10174,19,3,18,43,25,1,9,4,2016
"376",1,10174,19,3,18,43,21,1,9,2,2016
"377",1,10174,19,3,18,43,29,1,2,4,2016
"378",1,10174,19,3,18,43,31,1,1,4,2016
"379",1,10174,19,3,18,43,26,2,2,4,2016
"380",1,10174,19,3,18,43,36,2,2,4,2016
"381",1,10175,11,4,17,25,52,2,1,4,2016
"382",1,10176,9,4,22,43,41,1,1,4,2016
"383",1,10176,9,4,22,43,36,2,2,2,2016
"384",1,10177,8,4,14,5,24,1,1,4,2016
"385",1,10178,18,4,11,0,64,1,1,4,2016
"386",1,10178,18,4,11,0,998,1,2,0,2016
"387",1,10178,18,4,11,0,998,2,2,1,2016
"388",1,10178,18,4,11,0,998,2,2,1,2016
"389",1,10178,18,4,11,0,998,2,2,1,2016
"390",1,10179,18,4,16,55,52,1,1,4,2016
"391",1,10180,17,4,18,57,33,1,1,4,2016
"392",1,10181,17,4,22,21,33,1,1,4,2016
"393",1,10182,17,4,20,3,43,1,1,4,2016
"394",1,10183,13,4,13,45,46,1,1,4,2016
"395",1,10184,3,4,23,20,70,2,1,0,2016
"396",1,10184,3,4,23,20,62,2,2,0,2016
"397",1,10185,1,4,15,40,18,2,1,4,2016
"398",1,10185,1,4,15,40,32,1,1,3,2016
"399",1,10186,24,3,4,15,36,1,1,4,2016
"400",1,10186,24,3,4,15,50,1,1,0,2016
"401",1,10187,21,4,19,24,37,9,1,4,2016
"402",1,10188,21,4,20,7,39,2,1,3,2016
"403",1,10188,21,4,20,7,28,1,1,3,2016
"404",1,10188,21,4,20,7,998,2,2,3,2016
"405",1,10188,21,4,20,7,0,1,2,4,2016
"406",1,10189,20,4,21,15,22,1,1,4,2016
"407",1,10190,18,4,6,30,70,1,1,2,2016
"408",1,10190,18,4,6,30,51,1,2,4,2016
"409",1,10190,18,4,6,30,31,1,2,4,2016
"410",1,10190,18,4,6,30,47,1,1,2,2016
"411",1,10191,18,4,7,8,72,1,1,4,2016
"412",1,10191,18,4,7,8,54,1,1,0,2016
"413",1,10192,22,4,7,30,26,1,1,4,2016
"414",1,10192,22,4,7,30,35,1,1,0,2016
"415",1,10193,23,4,14,18,48,1,1,4,2016
"416",1,10193,23,4,14,18,61,1,1,0,2016
"417",1,10194,24,4,14,0,55,2,1,4,2016
"418",1,10195,25,4,23,0,30,1,1,4,2016
"419",1,10195,25,4,23,0,19,2,1,1,2016
"420",1,10196,25,4,8,2,56,1,1,4,2016
"421",1,10197,27,4,15,30,23,2,1,0,2016
"422",1,10197,27,4,15,30,17,2,2,0,2016
"423",1,10197,27,4,15,30,64,2,2,4,2016
"424",1,10197,27,4,15,30,3,1,2,2,2016
"425",1,10198,28,4,99,99,24,1,1,4,2016
"426",1,10199,29,4,16,45,59,1,1,4,2016
"427",1,10199,29,4,16,45,51,1,2,3,2016
"428",1,10199,29,4,16,45,25,1,1,0,2016
"429",1,10200,1,5,6,50,56,1,1,4,2016
"430",1,10201,2,2,4,50,78,1,1,2,2016
"431",1,10201,2,2,4,50,30,1,1,2,2016
"432",1,10201,2,2,4,50,29,1,2,4,2016
"433",1,10202,13,2,0,25,29,2,1,3,2016
"434",1,10202,13,2,0,25,52,2,2,4,2016
"435",1,10202,13,2,0,25,27,2,2,3,2016
"436",1,10203,13,2,11,48,64,1,1,0,2016
"437",1,10203,13,2,11,48,27,1,1,0,2016
"438",1,10203,13,2,11,48,42,1,2,2,2016
"439",1,10203,13,2,11,48,4,1,2,1,2016
"440",1,10203,13,2,11,48,6,2,2,1,2016
"441",1,10203,13,2,11,48,53,2,2,4,2016
"442",1,10204,26,2,14,5,21,1,1,3,2016
"443",1,10204,26,2,14,5,19,1,2,4,2016
"444",1,10205,16,2,10,55,38,1,1,2,2016
"445",1,10205,16,2,10,55,25,2,2,4,2016
"446",1,10205,16,2,10,55,0,1,2,2,2016
"447",1,10205,16,2,10,55,49,1,1,2,2016
"448",1,10205,16,2,10,55,66,1,2,2,2016
"449",1,10206,27,2,12,45,26,1,1,2,2016
"450",1,10206,27,2,12,45,83,1,1,4,2016
"451",1,10207,20,2,2,36,51,1,1,4,2016
"452",1,10208,18,2,23,20,72,1,1,4,2016
"453",1,10209,18,2,12,12,62,1,1,2,2016
"454",1,10209,18,2,12,12,29,1,1,4,2016
"455",1,10210,13,2,21,45,25,1,1,4,2016
"456",1,10210,13,2,21,45,62,2,1,3,2016
"457",1,10210,13,2,21,45,63,1,2,2,2016
"458",1,10211,9,2,16,20,82,2,1,4,2016
"459",1,10211,9,2,16,20,82,1,2,1,2016
"460",1,10211,9,2,16,20,41,2,1,0,2016
"461",1,10211,9,2,16,20,998,1,2,0,2016
"462",1,10212,7,2,18,10,63,1,1,4,2016
"463",1,10212,7,2,18,10,20,1,1,3,2016
"464",1,10212,7,2,18,10,998,1,2,3,2016
"465",1,10213,5,2,6,9,35,2,1,4,2016
"466",1,10214,1,1,2,22,44,1,1,4,2016
"467",1,10215,2,1,14,27,37,1,1,0,2016
"468",1,10215,2,1,14,27,10,2,2,2,2016
"469",1,10215,2,1,14,27,76,2,1,4,2016
"470",1,10216,2,1,16,30,46,1,1,4,2016
"471",1,10216,2,1,16,30,47,2,1,3,2016
"472",1,10217,4,2,10,16,26,2,1,4,2016
"473",1,10217,4,2,10,16,28,1,1,0,2016
"474",1,10218,2,1,17,20,43,1,1,4,2016
"475",1,10219,18,1,12,45,15,1,1,0,2016
"476",1,10219,18,1,12,45,15,2,2,0,2016
"477",1,10219,18,1,12,45,16,1,2,4,2016
"478",1,10220,27,1,7,0,32,1,1,4,2016
"479",1,10221,16,1,13,50,15,2,1,2,2016
"480",1,10221,16,1,13,50,56,2,2,4,2016
"481",1,10221,16,1,13,50,36,1,1,0,2016
"482",1,10221,16,1,13,50,998,1,2,0,2016
"483",1,10222,21,1,21,10,42,1,1,4,2016
"484",1,10223,11,1,17,36,52,1,1,4,2016
"485",1,10223,11,1,17,36,68,1,1,4,2016
"486",1,10224,9,1,5,38,66,1,1,4,2016
"487",1,10224,9,1,5,38,49,1,1,0,2016
"488",1,10225,17,1,18,5,52,2,1,3,2016
"489",1,10225,17,1,18,5,57,2,2,4,2016
"490",1,10225,17,1,18,5,33,2,1,3,2016
"491",1,10225,17,1,18,5,65,1,1,0,2016
"492",1,10226,10,2,22,25,18,2,1,2,2016
"493",1,10226,10,2,22,25,55,2,1,4,2016
"494",1,10226,10,2,22,25,54,2,2,4,2016
"495",1,10227,2,1,18,5,18,2,1,2,2016
"496",1,10227,2,1,18,5,27,2,1,2,2016
"497",1,10227,2,1,18,5,20,1,2,3,2016
"498",1,10227,2,1,18,5,12,2,2,4,2016
"499",1,10227,2,1,18,5,41,1,1,0,2016
"500",1,10227,2,1,18,5,17,2,2,0,2016
"501",1,10228,11,1,18,35,59,1,1,2,2016
"502",1,10228,11,1,18,35,39,1,2,4,2016
"503",1,10229,14,3,20,50,22,2,1,0,2016
"504",1,10230,12,4,18,18,29,1,1,0,2016
"505",1,10230,12,4,18,18,998,2,2,0,2016
"506",1,10231,21,4,19,10,61,2,1,4,2016
"507",1,10232,23,4,23,4,30,1,1,4,2016
"508",1,10232,23,4,23,4,20,1,1,3,2016
"509",1,10232,23,4,23,4,19,2,2,3,2016
"510",1,10232,23,4,23,4,1,2,2,2,2016
"511",1,10232,23,4,23,4,18,2,2,3,2016
"512",1,10232,23,4,23,4,21,1,2,3,2016
"513",1,10233,24,4,18,54,46,1,1,4,2016
