"","STATE","ST_CASE","DAY","MONTH","HOUR","MINUTE","AGE","SEX","PER_TYP","INJ_SEV","YEAR"
"47",1,10028,15,1,15,0,26,2,2,3,2011
"48",1,10028,15,1,15,0,44,1,2,0,2011
"49",1,10028,15,1,15,0,67,1,1,4,2011
"50",1,10028,15,1,15,0,64,2,2,3,2011
"51",1,10029,15,1,18,30,21,1,1,0,2011
"52",1,10029,15,1,18,30,21,1,2,0,2011
"53",1,10029,15,1,18,30,21,1,2,0,2011
"54",1,10029,15,1,18,30,18,1,1,0,2011
"55",1,10029,15,1,18,30,8,2,2,4,2011
"56",1,10030,15,1,17,50,71,1,1,2,2011
"57",1,10030,15,1,17,50,73,2,2,4,2011
"58",1,10030,15,1,17,50,56,2,2,4,2011
"59",1,10030,15,1,17,50,50,2,1,0,2011
"60",1,10030,15,1,17,50,54,1,2,0,2011
"61",1,10030,15,1,17,50,3,1,2,0,2011
"62",1,10030,15,1,17,50,3,1,2,0,2011
"63",1,10031,16,1,7,10,34,1,1,4,2011
"64",1,10032,16,1,22,56,21,1,1,4,2011
"65",1,10033,17,1,22,25,28,1,1,4,2011
"66",1,10034,18,1,16,55,50,1,1,4,2011
"67",1,10035,21,1,16,57,27,2,1,4,2011
"68",1,10035,21,1,16,57,50,2,1,4,2011
"69",1,10035,21,1,16,57,51,1,2,4,2011
"70",1,10035,21,1,16,57,10,2,2,3,2011
"71",1,10035,21,1,16,57,999,2,2,3,2011
"72",1,10035,21,1,16,57,25,1,1,2,2011
"73",1,10036,21,1,11,20,38,1,1,4,2011
"74",1,10036,21,1,11,20,43,1,1,2,2011
"75",1,10037,21,1,22,0,49,1,1,4,2011
"76",1,10038,22,1,0,36,26,2,1,4,2011
"77",1,10038,22,1,0,36,24,2,1,3,2011
"78",1,10038,22,1,0,36,20,2,2,3,2011
"79",1,10039,26,1,8,32,79,1,1,3,2011
"80",1,10039,26,1,8,32,75,2,2,4,2011
"81",1,10040,26,1,22,20,35,1,1,3,2011
"82",1,10040,26,1,22,20,42,1,2,3,2011
"83",1,10040,26,1,22,20,46,2,1,2,2011
"84",1,10040,26,1,22,20,57,1,1,4,2011
"85",1,10041,28,1,3,40,21,1,1,0,2011
"86",1,10042,28,1,21,35,27,1,1,4,2011
"87",1,10042,28,1,21,35,19,1,2,3,2011
"88",1,10042,28,1,21,35,21,2,1,3,2011
"89",1,10042,28,1,21,35,21,2,2,3,2011
"90",1,10043,30,1,17,31,55,1,1,0,2011
"91",1,10044,1,2,7,43,24,1,1,4,2011
"92",1,10044,1,2,7,43,35,2,1,3,2011
"93",1,10045,2,2,19,28,64,1,1,0,2011
"94",1,10045,2,2,19,28,34,2,1,0,2011
"95",1,10045,2,2,19,28,24,1,1,0,2011
"96",1,10046,3,2,23,10,23,1,1,3,2011
"97",1,10046,3,2,23,10,999,1,2,3,2011
"98",1,10046,3,2,23,10,23,1,2,4,2011
"99",1,10047,1,2,11,46,87,1,1,1,2011
"100",1,10048,5,2,0,33,27,1,1,4,2011
"101",1,10049,18,1,0,47,18,1,1,4,2011
"102",1,10050,19,1,17,45,65,1,1,4,2011
"103",1,10051,10,2,13,39,41,1,1,4,2011
"104",1,10052,2,2,17,15,67,2,1,4,2011
"105",1,10052,2,2,17,15,17,1,1,2,2011
"106",1,10052,2,2,17,15,33,1,1,2,2011
"107",1,10053,3,2,19,40,28,1,1,4,2011
"108",1,10054,3,2,14,55,26,2,1,4,2011
"109",1,10054,3,2,14,55,33,1,2,3,2011
"110",1,10054,3,2,14,55,32,1,2,4,2011
"111",1,10054,3,2,14,55,63,2,1,3,2011
"112",1,10054,3,2,14,55,70,1,2,3,2011
"113",1,10055,3,2,19,0,30,1,1,4,2011
"114",1,10056,4,2,9,40,71,1,1,4,2011
"115",1,10056,4,2,9,40,46,2,2,4,2011
"116",1,10056,4,2,9,40,56,2,1,3,2011
"117",1,10057,4,2,2,15,33,1,1,0,2011
"118",1,10057,4,2,2,15,39,2,2,0,2011
"119",1,10057,4,2,2,15,65,2,2,4,2011
"120",1,10057,4,2,2,15,3,1,2,2,2011
"121",1,10058,5,2,2,40,26,1,1,4,2011
"122",1,10058,5,2,2,40,26,1,2,0,2011
"123",1,10058,5,2,2,40,25,1,2,0,2011
"124",1,10059,6,2,15,25,22,1,1,2,2011
"125",1,10059,6,2,15,25,20,1,1,4,2011
"126",1,10059,6,2,15,25,21,1,2,3,2011
"127",1,10059,6,2,15,25,19,1,2,3,2011
"128",1,10060,6,2,4,36,21,1,1,3,2011
"129",1,10060,6,2,4,36,21,2,2,4,2011
"130",1,10060,6,2,4,36,24,2,1,3,2011
"131",1,10060,6,2,4,36,999,1,2,3,2011
"132",1,10061,7,2,2,45,32,1,1,4,2011
"133",1,10062,8,2,6,10,27,1,1,4,2011
"134",1,10062,8,2,6,10,57,1,1,4,2011
"135",1,10062,8,2,6,10,49,2,1,0,2011
"136",1,10063,10,2,19,12,27,1,1,4,2011
"137",1,10064,10,2,17,30,47,1,1,4,2011
"138",1,10064,10,2,17,30,26,2,1,1,2011
"139",1,10065,10,2,6,50,24,1,1,4,2011
"140",1,10065,10,2,6,50,27,1,2,2,2011
"141",1,10065,10,2,6,50,24,1,2,2,2011
"142",1,10065,10,2,6,50,35,1,1,2,2011
"143",1,10065,10,2,6,50,45,2,2,3,2011
"144",1,10065,10,2,6,50,57,1,1,3,2011
"145",1,10066,11,2,1,0,30,2,1,4,2011
"146",1,10067,11,2,14,50,17,1,1,3,2011
"147",1,10067,11,2,14,50,17,1,2,4,2011
"148",1,10067,11,2,14,50,16,1,2,3,2011
"149",1,10068,11,2,21,10,47,2,1,4,2011
"150",1,10069,11,2,9,25,38,1,1,4,2011
"151",1,10069,11,2,9,25,52,2,2,3,2011
"152",1,10070,11,2,19,51,48,2,1,4,2011
"153",1,10071,11,2,18,53,20,1,1,4,2011
"154",1,10071,11,2,18,53,0,1,2,9,2011
"155",1,10071,11,2,18,53,21,2,2,9,2011
"156",1,10071,11,2,18,53,16,1,1,2,2011
"157",1,10072,12,2,3,10,34,1,1,4,2011
"158",1,10072,12,2,3,10,24,1,2,4,2011
"159",1,10073,13,2,19,50,60,1,1,3,2011
"160",1,10073,13,2,19,50,58,2,2,4,2011
"161",1,10073,13,2,19,50,69,2,1,4,2011
"162",1,10074,14,2,7,35,61,1,1,2,2011
"163",1,10074,14,2,7,35,32,2,1,3,2011
"164",1,10074,14,2,7,35,7,2,2,3,2011
"165",1,10074,14,2,7,35,10,1,2,4,2011
"166",1,10074,14,2,7,35,998,1,3,0,2011
"167",1,10075,15,2,12,10,42,2,1,4,2011
"168",1,10076,19,2,0,39,18,1,1,9,2011
"169",1,10076,19,2,0,39,17,1,2,9,2011
"170",1,10076,19,2,0,39,17,1,2,4,2011
"171",1,10077,3,2,11,8,62,2,1,1,2011
"172",1,10077,3,2,11,8,63,2,2,4,2011
"173",1,10077,3,2,11,8,20,1,1,0,2011
"174",1,10078,6,2,17,40,51,1,1,0,2011
"175",1,10078,6,2,17,40,30,2,2,0,2011
"176",1,10078,6,2,17,40,12,2,2,0,2011
"177",1,10078,6,2,17,40,10,1,2,0,2011
"178",1,10078,6,2,17,40,3,1,2,0,2011
"179",1,10078,6,2,17,40,14,2,2,0,2011
"180",1,10079,15,2,5,20,32,2,1,4,2011
"181",1,10079,15,2,5,20,22,2,2,2,2011
"182",1,10079,15,2,5,20,18,2,2,2,2011
"183",1,10080,19,2,6,0,24,1,1,4,2011
"184",1,10081,9,1,17,38,57,1,1,4,2011
"185",1,10082,29,1,18,35,50,2,1,2,2011
"186",1,10082,29,1,18,35,70,2,2,3,2011
"187",1,10082,29,1,18,35,38,2,1,3,2011
"188",1,10082,29,1,18,35,67,2,2,0,2011
"189",1,10082,29,1,18,35,7,1,2,0,2011
"190",1,10082,29,1,18,35,67,2,1,4,2011
"191",1,10082,29,1,18,35,78,1,1,2,2011
"192",1,10082,29,1,18,35,79,2,2,2,2011
"193",1,10083,14,2,12,14,66,1,1,0,2011
"194",1,10083,14,2,12,14,76,1,1,3,2011
"195",1,10083,14,2,12,14,73,2,2,3,2011
"196",1,10083,14,2,12,14,68,2,1,4,2011
"197",1,10084,23,2,7,34,19,1,1,4,2011
"198",1,10084,23,2,7,34,44,2,1,0,2011
"199",1,10084,23,2,7,34,16,1,1,2,2011
"200",1,10085,26,2,17,0,66,1,1,4,2011
"201",1,10086,10,2,16,5,55,2,1,4,2011
"202",1,10086,10,2,16,5,35,1,1,0,2011
"203",1,10087,18,2,22,0,59,1,1,4,2011
"204",1,10087,18,2,22,0,999,2,2,0,2011
"205",1,10087,18,2,22,0,25,2,2,2,2011
"206",1,10087,18,2,22,0,38,1,2,2,2011
"207",1,10087,18,2,22,0,45,1,1,4,2011
"208",1,10087,18,2,22,0,51,2,2,3,2011
"209",1,10088,18,2,12,0,25,1,1,4,2011
"210",1,10088,18,2,12,0,81,2,1,1,2011
"211",1,10089,18,2,15,0,88,1,1,4,2011
"212",1,10089,18,2,15,0,50,2,1,3,2011
"213",1,10089,18,2,15,0,50,1,2,0,2011
"214",1,10090,19,2,17,30,45,2,1,4,2011
"215",1,10090,19,2,17,30,13,2,2,2,2011
"216",1,10090,19,2,17,30,4,1,2,2,2011
"217",1,10091,21,2,0,20,23,2,1,0,2011
"218",1,10092,21,2,15,30,22,1,1,4,2011
"219",1,10093,22,2,18,20,55,1,1,4,2011
"220",1,10094,22,2,10,15,41,1,1,0,2011
"221",1,10094,22,2,10,15,42,1,2,4,2011
"222",1,10094,22,2,10,15,54,1,2,2,2011
"223",1,10095,22,2,11,38,34,2,1,2,2011
"224",1,10095,22,2,11,38,50,1,1,3,2011
"225",1,10095,22,2,11,38,18,1,2,4,2011
"226",1,10095,22,2,11,38,44,1,2,4,2011
"227",1,10095,22,2,11,38,29,1,2,3,2011
"228",1,10095,22,2,11,38,46,2,1,1,2011
"229",1,10096,22,2,21,5,21,1,1,0,2011
"230",1,10097,24,2,5,30,29,2,1,0,2011
"231",1,10098,26,2,14,35,57,1,1,4,2011
"232",1,10098,26,2,14,35,79,2,1,4,2011
"233",1,10098,26,2,14,35,38,2,1,2,2011
"234",1,10098,26,2,14,35,40,1,2,2,2011
"235",1,10098,26,2,14,35,16,2,2,2,2011
"236",1,10098,26,2,14,35,10,2,2,2,2011
"237",1,10099,27,2,21,0,67,1,1,4,2011
"238",1,10100,14,2,15,49,27,2,1,0,2011
"239",1,10100,14,2,15,49,46,1,1,4,2011
"240",1,10101,4,3,18,24,71,1,1,0,2011
"241",1,10101,4,3,18,24,999,2,2,0,2011
"242",1,10102,2,3,17,55,44,1,1,4,2011
"243",1,10103,3,3,21,40,80,1,1,4,2011
"244",1,10103,3,3,21,40,29,1,1,3,2011
"245",1,10103,3,3,21,40,60,1,1,0,2011
"246",1,10104,3,3,17,50,70,1,1,3,2011
"247",1,10104,3,3,17,50,39,2,1,4,2011
"248",1,10104,3,3,17,50,10,2,2,3,2011
"249",1,10104,3,3,17,50,10,2,2,3,2011
"250",1,10105,5,3,2,48,48,1,1,4,2011
"251",1,10105,5,3,2,48,40,1,1,0,2011
"252",1,10105,5,3,2,48,44,2,2,0,2011
"253",1,10106,5,3,13,45,17,1,1,4,2011
"254",1,10107,6,3,21,50,61,1,1,4,2011
"255",1,10108,5,3,10,35,66,1,1,3,2011
"256",1,10108,5,3,10,35,35,1,1,3,2011
"257",1,10108,5,3,10,35,33,2,2,3,2011
"258",1,10108,5,3,10,35,4,1,2,3,2011
"259",1,10108,5,3,10,35,1,2,2,3,2011
"260",1,10108,5,3,10,35,7,2,2,3,2011
"261",1,10108,5,3,10,35,65,2,1,4,2011
"262",1,10109,7,3,17,10,40,2,1,4,2011
"263",1,10109,7,3,17,10,24,2,1,4,2011
"264",1,10109,7,3,17,10,1,1,2,4,2011
"265",1,10110,8,3,11,14,37,1,1,3,2011
"266",1,10110,8,3,11,14,30,2,1,4,2011
"267",1,10110,8,3,11,14,8,2,2,3,2011
"268",1,10110,8,3,11,14,4,2,2,4,2011
"269",1,10111,11,3,18,42,27,1,1,3,2011
"270",1,10111,11,3,18,42,47,2,2,4,2011
"271",1,10111,11,3,18,42,34,1,1,0,2011
"272",1,10112,14,3,16,15,49,2,1,4,2011
"273",1,10113,13,3,20,55,62,1,1,4,2011
"274",1,10113,13,3,20,55,49,2,1,3,2011
"275",1,10113,13,3,20,55,70,2,2,3,2011
"276",1,10113,13,3,20,55,68,2,2,3,2011
"277",1,10114,14,3,15,35,18,1,1,0,2011
"278",1,10114,14,3,15,35,53,1,1,4,2011
"279",1,10114,14,3,15,35,51,1,1,0,2011
"280",1,10114,14,3,15,35,37,2,1,1,2011
"281",1,10114,14,3,15,35,5,1,2,1,2011
"282",1,10115,17,3,7,45,26,1,1,3,2011
"283",1,10115,17,3,7,45,58,1,1,4,2011
"284",1,10116,17,3,20,0,48,1,1,4,2011
"285",1,10117,9,2,8,44,29,2,1,0,2011
"286",1,10117,9,2,8,44,82,1,1,4,2011
"287",1,10118,23,2,20,26,42,1,1,4,2011
"288",1,10118,23,2,20,26,66,1,1,2,2011
"289",1,10118,23,2,20,26,65,2,2,2,2011
"290",1,10119,25,2,22,16,21,1,1,4,2011
"291",1,10119,25,2,22,16,32,1,1,0,2011
"292",1,10120,16,2,1,35,24,2,1,3,2011
"293",1,10120,16,2,1,35,26,1,2,3,2011
"294",1,10120,16,2,1,35,2,2,2,4,2011
"295",1,10120,16,2,1,35,49,1,1,0,2011
"296",1,10121,4,3,5,40,35,2,1,0,2011
"297",1,10121,4,3,5,40,45,1,1,0,2011
"298",1,10121,4,3,5,40,34,1,1,0,2011
"299",1,10122,8,3,10,22,46,1,1,4,2011
"300",1,10122,8,3,10,22,70,2,1,1,2011
"301",1,10122,8,3,10,22,0,2,2,0,2011
"302",1,10122,8,3,10,22,18,2,2,1,2011
"303",1,10123,10,3,6,32,64,2,1,4,2011
"304",1,10124,13,3,18,29,82,1,1,4,2011
"305",1,10124,13,3,18,29,46,2,1,1,2011
"306",1,10124,13,3,18,29,999,1,2,0,2011
"307",1,10124,13,3,18,29,17,2,1,1,2011
"308",1,10125,15,3,18,17,47,1,1,4,2011
"309",1,10126,2,3,10,38,64,1,1,0,2011
"310",1,10126,2,3,10,38,56,1,1,4,2011
"311",1,10127,4,3,17,15,48,2,1,0,2011
"312",1,10127,4,3,17,15,53,1,1,0,2011
"313",1,10127,4,3,17,15,54,2,1,4,2011
"314",1,10128,5,3,5,30,25,1,1,4,2011
"315",1,10129,5,3,18,8,30,1,1,4,2011
"316",1,10130,5,3,13,45,63,2,1,0,2011
"317",1,10130,5,3,13,45,66,1,2,2,2011
"318",1,10130,5,3,13,45,35,1,1,3,2011
"319",1,10130,5,3,13,45,999,1,2,3,2011
"320",1,10130,5,3,13,45,8,2,2,4,2011
"321",1,10131,6,3,3,15,31,1,1,4,2011
"322",1,10132,9,3,5,45,33,1,1,4,2011
"323",1,10133,12,3,4,0,29,1,1,4,2011
"324",1,10134,12,3,3,10,28,1,1,4,2011
"325",1,10135,13,3,13,43,27,1,1,2,2011
"326",1,10135,13,3,13,43,28,2,2,2,2011
"327",1,10135,13,3,13,43,0,2,2,0,2011
"328",1,10135,13,3,13,43,1,2,2,0,2011
"329",1,10135,13,3,13,43,20,2,1,2,2011
"330",1,10135,13,3,13,43,21,2,2,2,2011
"331",1,10135,13,3,13,43,21,1,2,4,2011
"332",1,10135,13,3,13,43,66,1,1,0,2011
"333",1,10135,13,3,13,43,25,2,2,0,2011
"334",1,10136,16,3,22,54,37,1,1,4,2011
"335",1,10137,12,3,2,30,67,2,1,4,2011
"336",1,10137,12,3,2,30,31,1,1,3,2011
"337",1,10138,20,3,0,33,33,1,1,3,2011
"338",1,10138,20,3,0,33,999,2,2,4,2011
"339",1,10139,20,3,17,16,56,1,1,4,2011
"340",1,10139,20,3,17,16,26,1,1,0,2011
"341",1,10139,20,3,17,16,26,2,2,0,2011
"342",1,10139,20,3,17,16,20,1,2,0,2011
"343",1,10139,20,3,17,16,999,2,2,0,2011
"344",1,10139,20,3,17,16,999,2,2,0,2011
"345",1,10140,21,3,12,43,64,1,1,4,2011
"346",1,10141,23,3,5,40,26,1,1,0,2011
"347",1,10141,23,3,5,40,52,1,1,4,2011
"348",1,10142,25,3,20,17,49,2,1,0,2011
"349",1,10143,25,3,19,35,24,1,1,0,2011
"350",1,10143,25,3,19,35,20,2,2,0,2011
"351",1,10144,26,3,4,5,17,1,1,4,2011
"352",1,10145,18,3,2,30,46,1,1,4,2011
"353",1,10145,18,3,2,30,30,1,1,0,2011
"354",1,10146,19,3,4,20,32,2,1,4,2011
"355",1,10146,19,3,4,20,5,2,2,4,2011
"356",1,10146,19,3,4,20,2,1,2,4,2011
"357",1,10147,19,3,23,35,59,1,1,4,2011
"358",1,10147,19,3,23,35,18,1,1,0,2011
"359",1,10147,19,3,23,35,47,1,1,0,2011
"360",1,10148,19,3,2,10,39,1,1,4,2011
"361",1,10149,20,3,3,20,54,1,1,4,2011
"362",1,10150,21,3,7,35,42,1,1,4,2011
"363",1,10150,21,3,7,35,33,1,2,1,2011
"364",1,10150,21,3,7,35,33,1,2,1,2011
"365",1,10150,21,3,7,35,31,1,2,1,2011
"366",1,10151,22,3,11,45,31,1,1,4,2011
"367",1,10152,23,3,5,15,26,1,1,4,2011
"368",1,10153,23,3,0,22,19,1,1,3,2011
"369",1,10153,23,3,0,22,19,1,2,4,2011
"370",1,10154,24,3,9,40,78,2,1,4,2011
"371",1,10154,24,3,9,40,57,2,1,2,2011
"372",1,10155,24,3,8,57,83,2,1,4,2011
"373",1,10155,24,3,8,57,75,1,1,0,2011
"374",1,10156,25,3,5,0,19,1,1,4,2011
"375",1,10157,25,3,17,50,27,2,1,3,2011
"376",1,10157,25,3,17,50,12,1,2,4,2011
"377",1,10157,25,3,17,50,8,1,2,2,2011
"378",1,10157,25,3,17,50,8,2,2,2,2011
"379",1,10157,25,3,17,50,4,2,2,2,2011
"380",1,10158,25,3,3,35,24,1,1,4,2011
"381",1,10158,25,3,3,35,26,1,2,2,2011
"382",1,10159,25,3,14,2,51,1,1,4,2011
"383",1,10159,25,3,14,2,41,1,1,1,2011
"384",1,10160,26,3,15,5,21,1,1,4,2011
"385",1,10160,26,3,15,5,18,1,1,4,2011
"386",1,10160,26,3,15,5,18,1,2,4,2011
"387",1,10160,26,3,15,5,18,1,2,4,2011
"388",1,10160,26,3,15,5,18,1,2,4,2011
"389",1,10160,26,3,15,5,42,2,1,2,2011
"390",1,10160,26,3,15,5,5,2,2,0,2011
"391",1,10160,26,3,15,5,7,2,2,0,2011
"392",1,10161,26,3,6,0,38,1,1,4,2011
"393",1,10162,27,3,13,23,60,2,1,3,2011
"394",1,10162,27,3,13,23,3,2,2,3,2011
"395",1,10162,27,3,13,23,16,1,1,3,2011
"396",1,10162,27,3,13,23,55,1,2,4,2011
"397",1,10162,27,3,13,23,45,2,2,3,2011
"398",1,10162,27,3,13,23,53,1,1,0,2011
"399",1,10163,27,3,13,45,58,1,1,4,2011
"400",1,10163,27,3,13,45,24,2,1,2,2011
"401",1,10164,28,3,14,45,33,1,1,4,2011
"402",1,10164,28,3,14,45,78,1,1,0,2011
"403",1,10164,28,3,14,45,78,1,2,0,2011
"404",1,10165,29,3,6,20,38,1,1,4,2011
"405",1,10165,29,3,6,20,20,1,1,3,2011
"406",1,10166,29,3,15,0,17,1,1,3,2011
"407",1,10166,29,3,15,0,15,1,2,3,2011
"408",1,10166,29,3,15,0,12,2,2,4,2011
"409",1,10167,30,3,14,0,66,1,1,4,2011
"410",1,10168,2,4,0,15,39,1,1,4,2011
"411",1,10168,2,4,0,15,17,1,1,0,2011
"412",1,10169,2,4,21,20,20,2,1,4,2011
"413",1,10170,26,2,0,50,41,2,1,0,2011
"414",1,10170,26,2,0,50,999,1,2,0,2011
"415",1,10170,26,2,0,50,999,1,2,0,2011
"416",1,10171,23,2,0,50,29,2,1,0,2011
"417",1,10172,22,3,2,59,52,2,1,4,2011
"418",1,10173,16,3,23,25,16,2,1,2,2011
"419",1,10173,16,3,23,25,15,2,2,4,2011
"420",1,10174,20,3,17,28,32,1,1,2,2011
"421",1,10174,20,3,17,28,31,2,2,4,2011
"422",1,10174,20,3,17,28,46,1,1,0,2011
"423",1,10174,20,3,17,28,41,2,2,0,2011
"424",1,10174,20,3,17,28,13,2,2,0,2011
"425",1,10175,2,4,6,15,21,1,1,4,2011
"426",1,10176,29,3,11,30,83,2,1,4,2011
"427",1,10176,29,3,11,30,59,2,1,0,2011
"428",1,10177,7,3,7,54,46,2,1,4,2011
"429",1,10177,7,3,7,54,52,1,1,0,2011
"430",1,10178,2,4,15,17,39,1,1,4,2011
"431",1,10178,2,4,15,17,42,1,1,2,2011
"432",1,10178,2,4,15,17,32,2,1,0,2011
"433",1,10179,8,4,7,18,60,1,1,4,2011
"434",1,10179,8,4,7,18,39,1,1,0,2011
"435",1,10180,8,4,16,52,52,1,1,4,2011
"436",1,10181,4,4,17,53,39,2,1,4,2011
"437",1,10181,4,4,17,53,12,1,2,3,2011
"438",1,10181,4,4,17,53,9,1,2,3,2011
"439",1,10182,8,4,7,0,75,1,1,4,2011
"440",1,10183,6,4,16,9,29,1,1,3,2011
"441",1,10183,6,4,16,9,38,2,2,4,2011
"442",1,10183,6,4,16,9,35,1,2,2,2011
"443",1,10183,6,4,16,9,32,1,1,4,2011
"444",1,10183,6,4,16,9,27,2,2,3,2011
"445",1,10183,6,4,16,9,21,1,1,0,2011
"446",1,10183,6,4,16,9,24,1,2,2,2011
"447",1,10184,6,4,20,50,38,1,1,0,2011
"448",1,10185,9,4,10,45,56,1,1,4,2011
"449",1,10186,9,4,2,15,19,1,1,4,2011
"450",1,10187,9,4,9,30,28,2,1,4,2011
"451",1,10187,9,4,9,30,0,1,2,3,2011
"452",1,10187,9,4,9,30,51,2,1,3,2011
"453",1,10187,9,4,9,30,12,2,2,2,2011
"454",1,10188,10,4,23,15,30,1,1,4,2011
"455",1,10188,10,4,23,15,22,1,2,4,2011
"456",1,10189,13,4,22,52,47,1,1,4,2011
"457",1,10190,15,4,0,1,33,1,1,4,2011
"458",1,10191,21,4,12,20,89,1,1,4,2011
"459",1,10191,21,4,12,20,19,2,1,3,2011
"460",1,10192,6,4,12,14,23,2,1,4,2011
"461",1,10192,6,4,12,14,60,1,1,0,2011
"462",1,10192,6,4,12,14,43,1,1,3,2011
"463",1,10193,10,4,6,40,47,2,1,4,2011
"464",1,10194,11,4,14,30,22,1,1,4,2011
"465",1,10195,11,4,8,45,27,1,1,0,2011
"466",1,10195,11,4,8,45,70,1,1,4,2011
"467",1,10195,11,4,8,45,36,1,1,0,2011
"468",1,10196,12,4,21,10,24,1,1,4,2011
"469",1,10197,12,4,20,50,52,2,1,0,2011
"470",1,10198,14,4,2,15,27,2,1,4,2011
"471",1,10199,15,4,23,15,18,2,1,4,2011
"472",1,10199,15,4,23,15,21,1,2,3,2011
"473",1,10199,15,4,23,15,0,1,2,3,2011
"474",1,10199,15,4,23,15,5,1,2,1,2011
"475",1,10199,15,4,23,15,43,1,1,2,2011
"476",1,10200,16,4,19,50,23,1,1,4,2011
"477",1,10201,16,4,14,0,34,1,1,2,2011
"478",1,10201,16,4,14,0,33,1,1,4,2011
"479",1,10201,16,4,14,0,24,1,2,3,2011
"480",1,10202,19,4,12,20,20,1,1,3,2011
"481",1,10202,19,4,12,20,22,1,2,4,2011
"482",1,10203,20,4,16,7,29,2,1,4,2011
"483",1,10203,20,4,16,7,45,1,1,2,2011
"484",1,10204,23,4,23,15,27,1,1,3,2011
"485",1,10204,23,4,23,15,32,2,2,4,2011
"486",1,10204,23,4,23,15,32,2,1,0,2011
"487",1,10204,23,4,23,15,12,2,2,0,2011
"488",1,10205,23,4,13,53,50,2,1,3,2011
"489",1,10205,23,4,13,53,90,2,2,4,2011
"490",1,10205,23,4,13,53,17,2,2,3,2011
"491",1,10205,23,4,13,53,11,2,2,3,2011
"492",1,10205,23,4,13,53,34,1,1,0,2011
"493",1,10205,23,4,13,53,33,2,2,0,2011
"494",1,10205,23,4,13,53,12,1,2,0,2011
"495",1,10205,23,4,13,53,10,2,2,0,2011
"496",1,10205,23,4,13,53,5,2,2,0,2011
"497",1,10206,23,4,19,30,47,1,1,4,2011
"498",1,10207,27,4,2,30,44,2,1,4,2011
"499",1,10208,9,4,0,36,17,1,1,3,2011
"500",1,10208,9,4,0,36,17,1,2,4,2011
"501",1,10209,10,4,14,25,64,1,1,4,2011
"502",1,10210,15,4,12,25,20,1,1,4,2011
"503",1,10211,30,4,6,30,31,1,1,4,2011
"504",1,10212,18,4,20,21,23,2,1,4,2011
"505",1,10213,20,4,8,20,53,1,1,4,2011
"506",1,10213,20,4,8,20,49,1,1,2,2011
"507",1,10214,22,4,22,40,31,2,1,0,2011
"508",1,10215,23,4,7,30,36,1,1,3,2011
"509",1,10215,23,4,7,30,34,1,2,3,2011
"510",1,10215,23,4,7,30,41,1,2,3,2011
"511",1,10215,23,4,7,30,25,1,2,3,2011
"512",1,10215,23,4,7,30,999,1,2,0,2011
"513",1,10215,23,4,7,30,999,1,2,0,2011
